BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
423;1057;71;;9;4,00
423;1058;113;;6;4,50
424;1059;71;;3;4,00
424;1060;114;;3;4,50
424;1061;30;;3;4,00
425;1062;119;;6;2,00
425;1063;36;;3;0,50
426;1064;1;;3;2,00
426;1065;46;267;3;8,00
426;1066;91;;3;1,20
427;1067;60;;3;0,50
427;1068;106;;3;7,00
428;1069;78;;3;2,00
428;1070;125;330;8;7,00
428;1071;45;;3;2,00
429;1072;21;;3;4,00
429;1073;69;;9;2,00
430;1074;48;;3;4,50
430;1075;97;;10;9,00
430;1076;19;;8;2,00
431;1077;2;;6;4,00
431;1078;52;;8;4,00
432;1079;38;;3;0,50
432;1080;89;341;3;0,80
432;1081;13;;3;4,50
433;1082;3;;6;5,00
433;1083;55;;9;5,00
434;1084;48;;3;4,50
434;1085;101;179;2;2,00
434;1086;27;;3;2,00
435;1087;24;;3;3,00
435;1088;78;;3;2,00
436;1089;78;;3;2,00
436;1090;6;;3;7,00
436;1091;61;;8;8,00
437;1092;65;;3;4,50
437;1093;121;;5;4,00
438;1094;1;;3;2,00
438;1095;58;393;3;8,00
438;1096;115;;3;4,50
439;1097;126;;6;4,00
439;1098;57;;6;8,00
440;1099;71;;4;4,00
440;1100;3;102;3;5,00
440;1101;62;;3;4,00
441;1102;80;;3;4,00
441;1103;13;;3;4,50
442;1104;34;;3;0,75
442;1105;95;;2;2,00
442;1106;29;;4;1,50
443;1107;54;;6;5,00
443;1108;116;;4;3,00
444;1109;17;;3;3,50
444;1110;80;293;3;4,00
444;1111;16;;3;3,00
445;1112;48;;3;4,50
445;1113;112;;3;4,00
446;1114;20;;4;8,00
446;1115;85;574;10;1,00
446;1116;23;;3;3,00
447;1117;62;;6;4,00
447;1118;1;;6;2,00
448;1119;43;;3;2,30
448;1120;110;;8;0,50
448;1121;50;;4;5,60
449;1122;96;;3;8,00
449;1123;37;;11;0,50
450;1124;86;;3;0,50
450;1125;28;633;3;2,00
450;1126;97;;3;9,00
451;1127;23;;7;3,00
451;1128;93;;3;2,30
452;1129;22;;8;2,00
452;1130;93;180;3;2,30
452;1131;37;;3;0,50
453;1132;97;;3;9,00
453;1133;42;;6;2,40
454;1134;105;;3;5,00
454;1135;51;;6;2,00
454;1136;124;;8;3,00
455;1137;64;;3;4,50
455;1138;11;;10;8,00
456;1139;81;;3;2,00
456;1140;29;597;3;1,50
456;1141;104;;3;5,00
457;1142;51;;6;2,00
457;1143;1;;3;2,00
458;1144;77;;4;2,00
458;1145;27;98;6;2,00
458;1146;104;;3;5,00
459;1147;58;;6;8,00
459;1148;9;;3;3,00
460;1149;93;;3;2,30
460;1150;45;;3;2,00
460;1151;124;;8;3,00
461;1152;85;;3;1,00
461;1153;38;;10;0,50
462;1154;2;;3;4,00
462;1155;83;473;6;0,80
462;1156;37;;3;0,50
463;1157;5;;7;5,00
463;1158;87;;6;0,50
464;1159;58;;8;8,00
464;1160;14;51;8;4,50
464;1161;97;;3;9,00
465;1162;72;;3;2,00
465;1163;29;;3;1,50
466;1164;7;;3;8,00
466;1165;92;;8;2,40
466;1166;50;;4;5,60
467;1167;32;;3;5,00
467;1168;118;;8;6,00
468;1169;103;;3;5,00
468;1170;63;407;3;4,50
468;1171;23;;3;3,00
469;1172;12;;3;4,00
469;1173;100;;3;5,60
470;1174;92;;4;2,40
470;1175;54;605;3;5,00
470;1176;16;;3;3,00
471;1177;12;;3;4,00
471;1178;102;;3;4,00
472;1179;101;;3;2,00
472;1180;65;;8;4,50
472;1181;29;;4;1,50
473;1182;32;;3;5,00
473;1183;124;;8;3,00
474;1184;3;;3;5,00
474;1185;96;582;3;8,00
474;1186;62;;3;4,00
475;1187;72;;3;2,00
475;1188;39;;3;0,80
476;1189;52;;8;4,00
476;1190;20;95;8;8,00
476;1191;115;;3;4,50
477;1192;5;;3;5,00
477;1193;101;;9;2,00
478;1194;121;;3;4,00
478;1195;91;;10;1,20
478;1196;61;;8;8,00
479;1197;85;;3;1,00
479;1198;56;;4;7,00
480;1199;83;;3;0,80
480;1200;55;303;3;5,00
480;1201;27;;3;2,00
481;1202;58;;8;8,00
481;1203;31;;9;2,00
482;1204;65;;4;4,50
482;1205;39;76;6;0,80
482;1206;13;;3;4,50
483;1207;51;;3;2,00
483;1208;26;;3;4,00
484;1209;67;;3;3,50
484;1210;43;;4;2,30
484;1211;19;;8;2,00
485;1212;64;;3;4,50
485;1213;41;;1;1,20
486;1214;89;;3;0,80
486;1215;67;451;6;3,50
486;1216;45;;3;2,00
487;1217;97;;11;9,00
487;1218;76;;3;4,00
488;1219;4;;8;5,00
488;1220;111;68;3;8,00
488;1221;91;;3;1,20
489;1222;23;;6;3,00
489;1223;4;;3;5,00
490;1224;66;;3;3,00
490;1225;48;;3;4,50
490;1226;30;;3;4,00
491;1227;96;;3;8,00
491;1228;79;;8;1,50
492;1229;21;;3;4,00
492;1230;5;602;3;5,00
492;1231;116;;3;3,00
493;1232;62;;4;4,00
493;1233;47;;3;9,00
494;1234;123;;3;3,00
494;1235;109;108;10;3,00
494;1236;95;;3;2,00
495;1237;48;;3;4,50
495;1238;35;;6;1,00
496;1239;118;;3;6,00
496;1240;106;;4;7,00
496;1241;94;;8;4,00
497;1242;54;;3;5,00
497;1243;43;;5;2,30
498;1244;6;;3;7,00
498;1245;123;129;6;3,00
498;1246;113;;3;4,50
499;1247;80;;4;4,00
499;1248;71;;3;4,00
500;1249;41;;4;1,20
500;1250;33;369;3;0,80
500;1251;25;;3;7,00
501;1252;126;;3;4,00
501;1253;119;;3;2,00
502;1254;96;;3;8,00
502;1255;90;;3;1,00
502;1256;84;;3;0,75
503;1257;65;;3;4,50
503;1258;60;;3;0,50
504;1259;44;;3;4,00
504;1260;40;648;3;1,00
504;1261;36;;3;0,50
505;1262;24;;3;3,00
505;1263;21;;3;4,00
506;1264;12;;3;4,00
506;1265;10;244;4;0,50
506;1266;8;;3;8,00
507;1267;3;;3;5,00
507;1268;2;;3;4,00
508;1269;1;;3;2,00
508;1270;1;;4;2,00
508;1271;1;;8;2,00
509;1272;2;;3;4,00
509;1273;3;;3;5,00
510;1274;8;;3;8,00
510;1275;10;486;3;0,50
510;1276;12;;3;4,00
511;1277;21;;3;4,00
511;1278;24;;3;3,00
512;1279;36;;3;0,50
512;1280;40;33;4;1,00
512;1281;44;;3;4,00
513;1282;60;;3;0,50
513;1283;65;;3;4,50
514;1284;84;;3;0,75
514;1285;90;;3;1,00
514;1286;96;;3;8,00
515;1287;119;;3;2,00
515;1288;126;;3;4,00
516;1289;25;;3;7,00
516;1290;33;190;3;0,80
516;1291;41;;3;1,20
517;1292;71;;4;4,00
517;1293;80;;3;4,00
518;1294;113;;4;4,50
518;1295;123;410;6;3,00
518;1296;6;;3;7,00
519;1297;43;;9;2,30
519;1298;54;;3;5,00
520;1299;94;;3;4,00
520;1300;106;;4;7,00
520;1301;118;;8;6,00
521;1302;35;;6;1,00
521;1303;48;;3;4,50
522;1304;95;;3;2,00
522;1305;109;427;6;3,00
522;1306;123;;3;3,00
523;1307;47;;7;9,00
523;1308;62;;3;4,00
524;1309;116;;4;3,00
524;1310;5;218;8;5,00
524;1311;21;;3;4,00
525;1312;79;;3;1,50
525;1313;96;;3;8,00
526;1314;30;;3;4,00
526;1315;48;;3;4,50
526;1316;66;;3;3,00
527;1317;4;;3;5,00
527;1318;23;;10;3,00
528;1319;91;;3;1,20
528;1320;111;587;3;8,00
528;1321;4;;3;5,00
529;1322;76;;8;4,00
529;1323;97;;3;9,00
530;1324;45;;3;2,00
530;1325;67;17;10;3,50
530;1326;89;;3;0,80
531;1327;41;;9;1,20
531;1328;64;;3;4,50
532;1329;19;;3;2,00
532;1330;43;;4;2,30
532;1331;67;;8;3,50
533;1332;26;;3;4,00
533;1333;51;;3;2,00
534;1334;13;;3;4,50
534;1335;39;316;6;0,80
534;1336;65;;3;4,50
535;1337;31;;5;2,00
535;1338;58;;3;8,00
536;1339;27;;3;2,00
536;1340;55;14;4;5,00
536;1341;83;;3;0,80
537;1342;56;;3;7,00
537;1343;85;;3;1,00
538;1344;61;;3;8,00
538;1345;91;;10;1,20
538;1346;121;;8;4,00
539;1347;101;;9;2,00
539;1348;5;;4;5,00
540;1349;115;;3;4,50
540;1350;20;298;3;8,00
540;1351;52;;3;4,00
541;1352;39;;3;0,80
541;1353;72;;3;2,00
542;1354;62;;4;4,00
542;1355;96;96;3;8,00
542;1356;3;;3;5,00
543;1357;124;;3;3,00
543;1358;32;;3;5,00
544;1359;29;;3;1,50
544;1360;65;;8;4,50
544;1361;101;;4;2,00
545;1362;102;;3;4,00
545;1363;12;;3;4,00
546;1364;16;;3;3,00
546;1365;54;226;3;5,00
546;1366;92;;3;2,40
547;1367;100;;8;5,60
547;1368;12;;3;4,00
548;1369;23;;4;3,00
548;1370;63;75;3;4,50
548;1371;103;;3;5,00
549;1372;118;;3;6,00
549;1373;32;;3;5,00
550;1374;50;;3;5,60
550;1375;92;;8;2,40
550;1376;7;;8;8,00
551;1377;29;;3;1,50
551;1378;72;;3;2,00
552;1379;97;;3;9,00
552;1380;14;534;3;4,50
552;1381;58;;3;8,00
553;1382;87;;6;0,50
553;1383;5;;3;5,00
554;1384;37;;8;0,50
554;1385;83;233;2;0,80
554;1386;2;;3;4,00
555;1387;38;;6;0,50
555;1388;85;;3;1,00
556;1389;124;;3;3,00
556;1390;45;;3;2,00
556;1391;93;;3;2,30
557;1392;9;;3;3,00
557;1393;58;;2;8,00
558;1394;104;;3;5,00
558;1395;27;493;6;2,00
558;1396;77;;3;2,00
559;1397;1;;11;2,00
559;1398;51;;6;2,00
560;1399;104;;4;5,00
560;1400;29;35;8;1,50
560;1401;81;;3;2,00
561;1402;11;;6;8,00
561;1403;64;;3;4,50
562;1404;124;;3;3,00
562;1405;51;;6;2,00
562;1406;105;;3;5,00
563;1407;42;;6;2,40
563;1408;97;;8;9,00
564;1409;37;;3;0,50
564;1410;93;698;3;2,30
564;1411;22;;3;2,00
565;1412;93;;3;2,30
565;1413;23;;3;3,00
566;1414;97;;8;9,00
566;1415;28;52;4;2,00
566;1416;86;;3;0,50
567;1417;37;;3;0,50
567;1418;96;;3;8,00
568;1419;50;;3;5,60
568;1420;110;;8;0,50
568;1421;43;;8;2,30
569;1422;1;;6;2,00
569;1423;62;;10;4,00
570;1424;23;;3;3,00
570;1425;85;142;6;1,00
570;1426;20;;3;8,00
571;1427;112;;8;4,00
571;1428;48;;3;4,50
572;1429;16;;8;3,00
572;1430;80;359;8;4,00
572;1431;17;;3;3,50
573;1432;116;;3;3,00
573;1433;54;;6;5,00
574;1434;29;;3;1,50
574;1435;95;;2;2,00
574;1436;34;;8;0,75
575;1437;13;;3;4,50
575;1438;80;;4;4,00
576;1439;62;;3;4,00
576;1440;3;660;3;5,00
576;1441;71;;3;4,00
577;1442;57;;6;8,00
577;1443;126;;6;4,00
578;1444;115;;8;4,50
578;1445;58;201;4;8,00
578;1446;1;;3;2,00
579;1447;121;;9;4,00
579;1448;65;;3;4,50
580;1449;61;;3;8,00
580;1450;6;;3;7,00
580;1451;78;;3;2,00
581;1452;78;;3;2,00
581;1453;24;;3;3,00
582;1454;27;;3;2,00
582;1455;101;406;6;2,00
582;1456;48;;3;4,50
583;1457;55;;5;5,00
583;1458;3;;6;5,00
584;1459;13;;8;4,50
584;1460;89;34;8;0,80
584;1461;38;;3;0,50
585;1462;52;;3;4,00
585;1463;2;;6;4,00
586;1464;19;;3;2,00
586;1465;97;;10;9,00
586;1466;48;;3;4,50
587;1467;69;;9;2,00
587;1468;21;;3;4,00
588;1469;45;;3;2,00
588;1470;125;340;3;7,00
588;1471;78;;3;2,00
589;1472;106;;8;7,00
589;1473;60;;3;0,50
590;1474;91;;8;1,20
590;1475;46;258;4;8,00
590;1476;1;;3;2,00
591;1477;36;;3;0,50
591;1478;119;;6;2,00
592;1479;30;;3;4,00
592;1480;114;;3;4,50
592;1481;71;;4;4,00
593;1482;113;;6;4,50
593;1483;71;;1;4,00
594;1484;116;;3;3,00
594;1485;75;371;6;7,00
594;1486;34;;3;0,75
595;1487;83;;7;0,80
595;1488;43;;3;2,30
596;1489;95;;4;2,00
596;1490;56;268;8;7,00
596;1491;17;;3;3,50
597;1492;73;;3;3,00
597;1493;35;;3;1,00
598;1494;94;;3;4,00
598;1495;57;;6;8,00
598;1496;20;;4;8,00
599;1497;83;;9;0,80
599;1498;47;;10;9,00
600;1499;113;;3;4,50
600;1500;78;470;3;2,00
600;1501;43;;3;2,30
601;1502;113;;10;4,50
601;1503;79;;9;1,50
602;1504;25;;8;7,00
602;1505;119;441;2;2,00
602;1506;86;;3;0,50
603;1507;36;;3;0,50
603;1508;4;;3;5,00
604;1509;84;;3;0,75
604;1510;53;279;8;5,00
604;1511;22;;8;2,00
605;1512;106;;3;7,00
605;1513;76;;8;4,00
606;1514;36;;3;0,50
606;1515;7;450;6;8,00
606;1516;105;;3;5,00
607;1517;69;;3;2,00
607;1518;41;;6;1,20
608;1519;8;;4;8,00
608;1520;108;522;3;8,00
608;1521;81;;3;2,00
609;1522;52;;3;4,00
609;1523;26;;6;4,00
610;1524;1;;3;2,00
610;1525;102;97;3;4,00
610;1526;77;;4;2,00
611;1527;55;;3;5,00
611;1528;31;;8;2,00
612;1529;12;;3;4,00
612;1530;116;65;3;3,00
612;1531;93;;3;2,30
613;1532;78;;3;2,00
613;1533;56;;3;7,00
614;1534;44;;4;4,00
614;1535;23;15;2;3,00
614;1536;2;;3;4,00
615;1537;121;;3;4,00
615;1538;101;;6;2,00
616;1539;96;;3;8,00
616;1540;77;379;8;2,00
616;1541;58;;8;8,00
617;1542;57;;6;8,00
617;1543;39;;9;0,80
618;1544;41;;3;1,20
618;1545;24;126;3;3,00
618;1546;7;;3;8,00
619;1547;13;;5;4,50
619;1548;124;;3;3,00
620;1549;6;;3;7,00
620;1550;118;133;4;6,00
620;1551;103;;3;5,00
621;1552;116;;3;3,00
621;1553;102;;6;4,00
622;1554;118;;3;6,00
622;1555;105;649;6;5,00
622;1556;92;;4;2,40
623;1557;112;;3;4,00
623;1558;100;;8;5,60
624;1559;123;;3;3,00
624;1560;112;192;3;4,00
624;1561;101;;3;2,00
625;1562;1;;2;2,00
625;1563;118;;6;6,00
626;1564;21;;3;4,00
626;1565;12;72;3;4,00
626;1566;3;;3;5,00
627;1567;37;;9;0,50
627;1568;29;;3;1,50
628;1569;66;;3;3,00
628;1570;59;202;8;3,00
628;1571;52;;8;4,00
629;1572;93;;3;2,30
629;1573;87;;3;0,50
630;1574;4;;3;5,00
630;1575;126;187;3;4,00
630;1576;121;;3;4,00
631;1577;42;;6;2,40
631;1578;38;;3;0,50
632;1579;89;;4;0,80
632;1580;86;194;8;0,50
632;1581;83;;3;0,80
633;1582;11;;6;8,00
633;1583;9;;3;3,00
634;1584;67;;3;3,50
634;1585;66;5;3;3,00
634;1586;65;;4;4,50
635;1587;1;;9;2,00
635;1588;1;;8;2,00
636;1589;65;;3;4,50
636;1590;66;182;3;3,00
636;1591;67;;3;3,50
637;1592;9;;3;3,00
637;1593;11;;3;8,00
638;1594;83;;4;0,80
638;1595;86;367;8;0,50
638;1596;89;;3;0,80
639;1597;38;;6;0,50
639;1598;42;;3;2,40
640;1599;121;;3;4,00
640;1600;126;57;3;4,00
640;1601;4;;8;5,00
641;1602;87;;6;0,50
641;1603;93;;3;2,30
642;1604;52;;3;4,00
642;1605;59;296;6;3,00
642;1606;66;;3;3,00
643;1607;29;;1;1,50
643;1608;37;;3;0,50
644;1609;3;;3;5,00
644;1610;12;540;3;4,00
644;1611;21;;3;4,00
645;1612;118;;3;6,00
645;1613;1;;9;2,00
646;1614;101;;3;2,00
646;1615;112;385;4;4,00
646;1616;123;;3;3,00
647;1617;100;;3;5,60
647;1618;112;;8;4,00
648;1619;92;;3;2,40
648;1620;105;183;3;5,00
648;1621;118;;3;6,00
649;1622;102;;3;4,00
649;1623;116;;3;3,00
650;1624;103;;8;5,00
650;1625;118;255;4;6,00
650;1626;6;;3;7,00
651;1627;124;;3;3,00
651;1628;13;;3;4,50
652;1629;7;;3;8,00
652;1630;24;116;3;3,00
652;1631;41;;4;1,20
653;1632;39;;3;0,80
653;1633;57;;9;8,00
654;1634;58;;3;8,00
654;1635;77;475;6;2,00
654;1636;96;;3;8,00
655;1637;101;;7;2,00
655;1638;121;;6;4,00
656;1639;2;;4;4,00
656;1640;23;366;8;3,00
656;1641;44;;3;4,00
657;1642;56;;3;7,00
657;1643;78;;6;2,00
658;1644;93;;3;2,30
658;1645;116;434;8;3,00
658;1646;12;;3;4,00
659;1647;31;;3;2,00
659;1648;55;;8;5,00
660;1649;77;;3;2,00
660;1650;102;621;3;4,00
660;1651;1;;3;2,00
661;1652;26;;4;4,00
661;1653;52;;3;4,00
662;1654;81;;3;2,00
662;1655;108;49;3;8,00
662;1656;8;;3;8,00
663;1657;41;;3;1,20
663;1658;69;;6;2,00
664;1659;105;;3;5,00
664;1660;7;420;4;8,00
664;1661;36;;3;0,50
665;1662;76;;3;4,00
665;1663;106;;2;7,00
666;1664;22;;3;2,00
666;1665;53;40;6;5,00
666;1666;84;;3;0,75
667;1667;4;;8;5,00
667;1668;36;;3;0,50
668;1669;86;;4;0,50
668;1670;119;134;8;2,00
668;1671;25;;3;7,00
669;1672;79;;3;1,50
669;1673;113;;9;4,50
670;1674;43;;3;2,30
670;1675;78;20;3;2,00
670;1676;113;;4;4,50
671;1677;47;;9;9,00
671;1678;83;;10;0,80
672;1679;20;;3;8,00
672;1680;57;47;3;8,00
672;1681;94;;3;4,00
673;1682;35;;10;1,00
673;1683;73;;3;3,00
674;1684;17;;4;3,50
674;1685;56;73;8;7,00
674;1686;95;;3;2,00
675;1687;43;;3;2,30
675;1688;83;;3;0,80
676;1689;34;;3;0,75
676;1690;75;243;3;7,00
676;1691;116;;4;3,00
677;1692;71;;3;4,00
677;1693;113;;1;4,50
678;1694;71;;3;4,00
678;1695;114;131;3;4,50
678;1696;30;;3;4,00
679;1697;119;;1;2,00
679;1698;36;;3;0,50
680;1699;1;;8;2,00
680;1700;46;319;4;8,00
680;1701;91;;3;1,20
681;1702;60;;3;0,50
681;1703;106;;6;7,00
682;1704;78;;3;2,00
682;1705;125;91;2;7,00
682;1706;45;;3;2,00
683;1707;21;;9;4,00
683;1708;69;;3;2,00
684;1709;48;;3;4,50
684;1710;97;151;3;9,00
684;1711;19;;3;2,00
685;1712;2;;4;4,00
685;1713;52;;3;4,00
686;1714;38;;4;0,50
686;1715;89;41;2;0,80
686;1716;13;;3;4,50
687;1717;3;;9;5,00
687;1718;55;;6;5,00
688;1719;48;;3;4,50
688;1720;101;168;8;2,00
688;1721;27;;3;2,00
689;1722;24;;3;3,00
689;1723;78;;6;2,00
690;1724;78;;3;2,00
690;1725;6;70;3;7,00
690;1726;61;;3;8,00
691;1727;65;;1;4,50
691;1728;121;;3;4,00
692;1729;1;;8;2,00
692;1730;58;61;4;8,00
692;1731;115;;3;4,50
693;1732;126;;3;4,00
693;1733;57;;9;8,00
694;1734;71;;3;4,00
694;1735;3;257;6;5,00
694;1736;62;;4;4,00
695;1737;80;;3;4,00
695;1738;13;;2;4,50
696;1739;34;;3;0,75
696;1740;95;317;3;2,00
696;1741;29;;3;1,50
697;1742;54;;3;5,00
697;1743;116;;3;3,00
698;1744;17;;4;3,50
698;1745;80;152;8;4,00
698;1746;16;;3;3,00
699;1747;48;;3;4,50
699;1748;112;;3;4,00
700;1749;20;;3;8,00
700;1750;85;294;4;1,00
700;1751;23;;4;3,00
701;1752;62;;3;4,00
701;1753;1;;5;2,00
702;1754;43;;3;2,30
702;1755;110;247;3;0,50
702;1756;50;;3;5,60
703;1757;96;;3;8,00
703;1758;37;;6;0,50
704;1759;86;;4;0,50
704;1760;28;467;4;2,00
704;1761;97;;3;9,00
705;1762;23;;6;3,00
705;1763;93;;3;2,30
706;1764;22;;3;2,00
706;1765;93;196;6;2,30
706;1766;37;;8;0,50
707;1767;97;;9;9,00
707;1768;42;;3;2,40
708;1769;105;;3;5,00
708;1770;51;99;3;2,00
708;1771;124;;3;3,00
709;1772;64;;8;4,50
709;1773;11;;3;8,00
710;1774;81;;3;2,00
710;1775;29;249;2;1,50
710;1776;104;;3;5,00
711;1777;51;;9;2,00
711;1778;1;;6;2,00
712;1779;77;;3;2,00
712;1780;27;235;3;2,00
712;1781;104;;4;5,00
713;1782;58;;3;8,00
713;1783;9;;3;3,00
714;1784;93;;3;2,30
714;1785;45;508;6;2,00
714;1786;124;;3;3,00
715;1787;85;;5;1,00
715;1788;38;;3;0,50
716;1789;2;;4;4,00
716;1790;83;561;8;0,80
716;1791;37;;3;0,50
717;1792;5;;3;5,00
717;1793;87;;3;0,50
718;1794;58;;3;8,00
718;1795;14;54;8;4,50
718;1796;97;;8;9,00
719;1797;72;;3;2,00
719;1798;29;;10;1,50
720;1799;7;;3;8,00
720;1800;92;3;3;2,40
720;1801;50;;3;5,60
721;1802;32;;4;5,00
721;1803;118;;6;6,00
722;1804;103;;8;5,00
722;1805;63;4;6;4,50
722;1806;23;;3;3,00
723;1807;12;;3;4,00
723;1808;100;;3;5,60
724;1809;92;;3;2,40
724;1810;54;312;3;5,00
724;1811;16;;8;3,00
725;1812;12;;3;4,00
725;1813;102;;6;4,00
726;1814;101;;3;2,00
726;1815;65;144;6;4,50
726;1816;29;;3;1,50
727;1817;32;;4;5,00
727;1818;124;;3;3,00
728;1819;3;;3;5,00
728;1820;96;211;3;8,00
728;1821;62;;3;4,00
729;1822;72;;3;2,00
729;1823;39;;9;0,80
730;1824;52;;3;4,00
730;1825;20;462;8;8,00
730;1826;115;;8;4,50
731;1827;5;;9;5,00
731;1828;101;;4;2,00
732;1829;121;;3;4,00
732;1830;91;220;3;1,20
732;1831;61;;3;8,00
733;1832;85;;8;1,00
733;1833;56;;3;7,00
734;1834;83;;4;0,80
734;1835;55;62;10;5,00
734;1836;27;;3;2,00
735;1837;58;;6;8,00
735;1838;31;;6;2,00
736;1839;65;;3;4,50
736;1840;39;135;3;0,80
736;1841;13;;8;4,50
737;1842;51;;6;2,00
737;1843;26;;10;4,00
738;1844;67;;3;3,50
738;1845;43;114;6;2,30
738;1846;19;;3;2,00
739;1847;64;;8;4,50
739;1848;41;;3;1,20
740;1849;89;;4;0,80
740;1850;67;212;4;3,50
740;1851;45;;3;2,00
741;1852;97;;3;9,00
741;1853;76;;3;4,00
742;1854;4;;3;5,00
742;1855;111;157;6;8,00
742;1856;91;;8;1,20
743;1857;23;;9;3,00
743;1858;4;;8;5,00
744;1859;66;;3;3,00
744;1860;48;176;3;4,50
744;1861;30;;3;4,00
745;1862;96;;3;8,00
745;1863;79;;9;1,50
746;1864;21;;3;4,00
746;1865;5;241;2;5,00
746;1866;116;;3;3,00
747;1867;62;;6;4,00
747;1868;47;;3;9,00
748;1869;123;;3;3,00
748;1870;109;329;4;3,00
748;1871;95;;4;2,00
749;1872;48;;3;4,50
749;1873;35;;7;1,00
750;1874;118;;3;6,00
750;1875;106;402;3;7,00
750;1876;94;;3;4,00
751;1877;54;;6;5,00
751;1878;43;;6;2,30
752;1879;6;;3;7,00
752;1880;123;466;3;3,00
752;1881;113;;3;4,50
753;1882;80;;3;4,00
753;1883;71;;9;4,00
754;1884;41;;3;1,20
754;1885;33;197;6;0,80
754;1886;25;;8;7,00
755;1887;126;;6;4,00
755;1888;119;;4;2,00
756;1889;96;;3;8,00
756;1890;90;100;3;1,00
756;1891;84;;3;0,75
757;1892;65;;4;4,50
757;1893;60;;3;0,50
758;1894;44;;4;4,00
758;1895;40;161;4;1,00
758;1896;36;;3;0,50
759;1897;24;;3;3,00
759;1898;21;;6;4,00
760;1899;12;;3;4,00
760;1900;10;286;4;0,50
760;1901;8;;4;8,00
761;1902;3;;6;5,00
761;1903;2;;10;4,00
762;1904;1;;3;2,00
762;1905;1;382;6;2,00
762;1906;1;;3;2,00
763;1907;2;;10;4,00
763;1908;3;;3;5,00
764;1909;8;;4;8,00
764;1910;10;333;4;0,50
764;1911;12;;3;4,00
765;1912;21;;3;4,00
765;1913;24;;3;3,00
766;1914;36;;3;0,50
766;1915;40;416;4;1,00
766;1916;44;;4;4,00
767;1917;60;;3;0,50
767;1918;65;;10;4,50
768;1919;84;;3;0,75
768;1920;90;575;3;1,00
768;1921;96;;3;8,00
769;1922;119;;10;2,00
769;1923;126;;6;4,00
770;1924;25;;8;7,00
770;1925;33;38;6;0,80
770;1926;41;;3;1,20
771;1927;71;;3;4,00
771;1928;80;;3;4,00
772;1929;113;;3;4,50
772;1930;123;485;3;3,00
772;1931;6;;3;7,00
773;1932;43;;3;2,30
773;1933;54;;6;5,00
774;1934;94;;3;4,00
774;1935;106;254;3;7,00
774;1936;118;;3;6,00
775;1937;35;;1;1,00
775;1938;48;;3;4,50
776;1939;95;;4;2,00
776;1940;109;262;4;3,00
776;1941;123;;3;3,00
777;1942;47;;6;9,00
777;1943;62;;6;4,00
778;1944;116;;3;3,00
778;1945;5;9;2;5,00
778;1946;21;;3;4,00
779;1947;79;;3;1,50
779;1948;96;;3;8,00
780;1949;30;;3;4,00
780;1950;48;59;3;4,50
780;1951;66;;3;3,00
781;1952;4;;8;5,00
781;1953;23;;3;3,00
782;1954;91;;8;1,20
782;1955;111;149;6;8,00
782;1956;4;;3;5,00
783;1957;76;;3;4,00
783;1958;97;;6;9,00
784;1959;45;;3;2,00
784;1960;67;645;4;3,50
784;1961;89;;4;0,80
785;1962;41;;6;1,20
785;1963;64;;8;4,50
786;1964;19;;3;2,00
786;1965;43;209;6;2,30
786;1966;67;;3;3,50
787;1967;26;;10;4,00
787;1968;51;;3;2,00
788;1969;13;;8;4,50
788;1970;39;419;3;0,80
788;1971;65;;3;4,50
789;1972;31;;3;2,00
789;1973;58;;6;8,00
790;1974;27;;3;2,00
790;1975;55;30;10;5,00
790;1976;83;;4;0,80
791;1977;56;;3;7,00
791;1978;85;;2;1,00
792;1979;61;;3;8,00
792;1980;91;387;3;1,20
792;1981;121;;3;4,00
793;1982;101;;10;2,00
793;1983;5;;3;5,00
794;1984;115;;8;4,50
794;1985;20;141;8;8,00
794;1986;52;;3;4,00
795;1987;39;;3;0,80
795;1988;72;;3;2,00
796;1989;62;;3;4,00
796;1990;96;105;3;8,00
796;1991;3;;3;5,00
797;1992;124;;3;3,00
797;1993;32;;4;5,00
798;1994;29;;3;1,50
798;1995;65;246;6;4,50
798;1996;101;;3;2,00
799;1997;102;;6;4,00
799;1998;12;;3;4,00
800;1999;16;;8;3,00
800;2000;54;337;3;5,00
