BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
1008;2521;25;;3;7
1009;2522;126;;3;4
1009;2523;119;;9;2
1010;2524;96;;3;8
1010;2525;90;204;3;1
1010;2526;84;;3;0,75
1011;2527;65;;9;4,5
1011;2528;60;;3;0,5
1012;2529;44;;3;4
1012;2530;40;;4;1
1012;2531;36;;3;0,5
1013;2532;24;;3;3
1013;2533;21;;9;4
1014;2534;12;;3;4
1014;2535;10;431;3;0,5
1014;2536;8;;3;8
1015;2537;3;;9;5
1015;2538;2;;3;4
1016;2539;1;;8;2
1016;2540;1;166;4;2
1016;2541;1;;3;2
1017;2542;2;;3;4
1017;2543;3;;9;5
1018;2544;8;;3;8
1018;2545;10;;4;0,5
1018;2546;12;;3;4
1019;2547;21;;9;4
1019;2548;24;;3;3
1020;2549;36;;3;0,5
1020;2550;40;594;3;1
1020;2551;44;;3;4
1021;2552;60;;3;0,5
1021;2553;65;;9;4,5
1022;2554;84;;3;0,75
1022;2555;90;339;3;1
1022;2556;96;;3;8
1023;2557;119;;9;2
1023;2558;126;;3;4
1024;2559;25;;3;7
1024;2560;33;;3;0,8
1024;2561;41;;4;1,2
1025;2562;71;;6;4
1025;2563;80;;4;4
1026;2564;113;;3;4,5
1026;2565;123;148;6;3
1026;2566;6;;3;7
1027;2567;43;;11;2,3
1027;2568;54;;3;5
1028;2569;94;;8;4
1028;2570;106;46;4;7
1028;2571;118;;3;6
1029;2572;35;;3;1
1029;2573;48;;3;4,5
1030;2574;95;;3;2
1030;2575;109;;10;3
1030;2576;123;;3;3
1031;2577;47;;9;9
1031;2578;62;;4;4
1032;2579;116;;3;3
1032;2580;5;245;3;5
1032;2581;21;;3;4
1033;2582;79;;2;1,5
1033;2583;96;;3;8
1034;2584;30;;3;4
1034;2585;48;307;3;4,5
1034;2586;66;;3;3
1035;2587;4;;3;5
1035;2588;23;;3;3
1036;2589;91;;3;1,2
1036;2590;111;;3;8
1036;2591;4;;8;5
1037;2592;76;;3;4
1037;2593;97;;5;9
1038;2594;45;;3;2
1038;2595;67;207;6;3,5
1038;2596;89;;3;0,8
1039;2597;41;;7;1,2
1039;2598;64;;3;4,5
1040;2599;19;;8;2
1040;2600;43;413;4;2,3
1040;2601;67;;3;3,5
1041;2602;26;;3;4
1041;2603;51;;9;2
1042;2604;13;;3;4,5
1042;2605;39;;6;0,8
1042;2606;65;;4;4,5
1043;2607;31;;3;2
1043;2608;58;;8;8
1044;2609;27;;3;2
1044;2610;55;169;3;5
1044;2611;83;;3;0,8
1045;2612;56;;4;7
1045;2613;85;;9;1
1046;2614;61;;8;8
1046;2615;91;230;10;1,2
1046;2616;121;;3;4
1047;2617;101;;3;2
1047;2618;5;;6;5
1048;2619;115;;3;4,5
1048;2620;20;;8;8
1048;2621;52;;8;4
1049;2622;39;;6;0,8
1049;2623;72;;3;2
1050;2624;62;;3;4
1050;2625;96;616;3;8
1050;2626;3;;3;5
1051;2627;124;;8;3
1051;2628;32;;3;5
1052;2629;29;;4;1,5
1052;2630;65;555;8;4,5
1052;2631;101;;3;2
1053;2632;102;;3;4
1053;2633;12;;3;4
1054;2634;16;;3;3
1054;2635;54;706;3;5
1054;2636;92;;4;2,4
1055;2637;100;;3;5,6
1055;2638;12;;3;4
1056;2639;23;;3;3
1056;2640;63;213;3;4,5
1056;2641;103;;3;5
1057;2642;118;;8;6
1057;2643;32;;3;5
1058;2644;50;;4;5,6
1058;2645;92;;8;2,4
1058;2646;7;;3;8
1059;2647;29;;9;1,5
1059;2648;72;;3;2
1060;2649;97;;3;9
1060;2650;14;630;8;4,5
1060;2651;58;;8;8
1061;2652;87;;3;0,5
1061;2653;5;;1;5
1062;2654;37;;3;0,5
1062;2655;83;10;6;0,8
1062;2656;2;;3;4
1063;2657;38;;10;0,5
1063;2658;85;;6;1
1064;2659;124;;8;3
1064;2660;45;;3;2
1064;2661;93;;3;2,3
1065;2662;9;;6;3
1065;2663;58;;6;8
1066;2664;104;;3;5
1066;2665;27;274;6;2
1066;2666;77;;4;2
1067;2667;1;;9;2
1067;2668;51;;3;2
1068;2669;104;;3;5
1068;2670;29;288;3;1,5
1068;2671;81;;3;2
1069;2672;11;;4;8
1069;2673;64;;3;4,5
1070;2674;124;;8;3
1070;2675;51;;6;2
1070;2676;105;;3;5
1071;2677;42;;6;2,4
1071;2678;97;;6;9
1072;2679;37;;3;0,5
1072;2680;93;560;3;2,3
1072;2681;22;;8;2
1073;2682;93;;6;2,3
1073;2683;23;;1;3
1074;2684;97;;3;9
1074;2685;28;357;3;2
1074;2686;86;;3;0,5
1075;2687;37;;5;0,5
1075;2688;96;;3;8
1076;2689;50;;4;5,6
1076;2690;110;;8;0,5
1076;2691;43;;3;2,3
1077;2692;1;;3;2
1077;2693;62;;6;4
1078;2694;23;;3;3
1078;2695;85;643;10;1
1078;2696;20;;4;8
1079;2697;112;;3;4
1079;2698;48;;3;4,5
1080;2699;16;;3;3
1080;2700;80;121;3;4
1080;2701;17;;3;3,5
1081;2702;116;;4;3
1081;2703;54;;6;5
1082;2704;29;;4;1,5
1082;2705;95;;2;2
1082;2706;34;;3;0,75
1083;2707;13;;9;4,5
1083;2708;80;;3;4
1084;2709;62;;3;4
1084;2710;3;280;3;5
1084;2711;71;;4;4
1085;2712;57;;3;8
1085;2713;126;;6;4
1086;2714;115;;3;4,5
1086;2715;58;139;3;8
1086;2716;1;;3;2
1087;2717;121;;11;4
1087;2718;65;;6;4,5
1088;2719;61;;8;8
1088;2720;6;;3;7
1088;2721;78;;3;2
1089;2722;78;;3;2
1089;2723;24;;3;3
1090;2724;27;;3;2
1090;2725;101;436;2;2
1090;2726;48;;3;4,5
1091;2727;55;;3;5
1091;2728;3;;3;5
1092;2729;13;;3;4,5
1092;2730;89;42;3;0,8
1092;2731;38;;3;0,5
1093;2732;52;;8;4
1093;2733;2;;6;4
1094;2734;19;;8;2
1094;2735;97;;10;9
1094;2736;48;;3;4,5
1095;2737;69;;3;2
1095;2738;21;;6;4
1096;2739;45;;3;2
1096;2740;125;499;8;7
1096;2741;78;;3;2
1097;2742;106;;3;7
1097;2743;60;;3;0,5
1098;2744;91;;3;1,2
1098;2745;46;178;3;8
1098;2746;1;;3;2
1099;2747;36;;3;0,5
1099;2748;119;;3;2
1100;2749;30;;3;4
1100;2750;114;;3;4,5
1100;2751;71;;3;4
1101;2752;113;;3;4,5
1101;2753;71;;3;4
1102;2754;116;;3;3
1102;2755;75;517;6;7
1102;2756;34;;8;0,75
1103;2757;83;;9;0,8
1103;2758;43;;2;2,3
1104;2759;95;;3;2
1104;2760;56;295;3;7
1104;2761;17;;3;3,5
1105;2762;73;;2;3
1105;2763;35;;9;1
1106;2764;94;;8;4
1106;2765;57;;6;8
1106;2766;20;;3;8
1107;2767;83;;3;0,8
1107;2768;47;;3;9
1108;2769;113;;3;4,5
1108;2770;78;547;3;2
1108;2771;43;;8;2,3
1109;2772;113;;3;4,5
1109;2773;79;;11;1,5
1110;2774;25;;3;7
1110;2775;119;63;6;2
1110;2776;86;;3;0,5
1111;2777;36;;3;0,5
1111;2778;4;;3;5
1112;2779;84;;3;0,75
1112;2780;53;;8;5
1112;2781;22;;3;2
1113;2782;106;;3;7
1113;2783;76;;3;4
1114;2784;36;;3;0,5
1114;2785;7;687;10;8
1114;2786;105;;3;5
1115;2787;69;;9;2
1115;2788;41;;4;1,2
1116;2789;8;;3;8
1116;2790;108;94;3;8
1116;2791;81;;3;2
1117;2792;52;;8;4
1117;2793;26;;6;4
1118;2794;1;;8;2
1118;2795;102;;3;4
1118;2796;77;;3;2
1119;2797;55;;9;5
1119;2798;31;;6;2
1120;2799;12;;3;4
1120;2800;116;84;8;3
1120;2801;93;;3;2,3
1121;2802;78;;3;2
1121;2803;56;;4;7
1122;2804;44;;3;4
1122;2805;23;;6;3
1122;2806;2;;3;4
1123;2807;121;;5;4
1123;2808;101;;3;2
1124;2809;96;;3;8
1124;2810;77;370;8;2
1124;2811;58;;3;8
1125;2812;57;;3;8
1125;2813;39;;3;0,8
1126;2814;41;;3;1,2
1126;2815;24;171;3;3
1126;2816;7;;8;8
1127;2817;13;;3;4,5
1127;2818;124;;8;3
1128;2819;6;;3;7
1128;2820;118;;3;6
1128;2821;103;;3;5
1129;2822;116;;4;3
1129;2823;102;;6;4
1130;2824;118;;8;6
1130;2825;105;442;6;5
1130;2826;92;;3;2,4
1131;2827;112;;3;4
1131;2828;100;;3;5,6
1132;2829;123;;3;3
1132;2830;112;260;4;4
1132;2831;101;;4;2
1133;2832;1;;3;2
1133;2833;118;;2;6
1134;2834;21;;3;4
1134;2835;12;;3;4
1134;2836;3;;3;5
1135;2837;37;;11;0,5
1135;2838;29;;6;1,5
1136;2839;66;;3;3
1136;2840;59;256;8;3
1136;2841;52;;3;4
1137;2842;93;;6;2,3
1137;2843;87;;9;0,5
1138;2844;4;;3;5
1138;2845;126;185;3;4
1138;2846;121;;8;4
1139;2847;42;;6;2,4
1139;2848;38;;4;0,5
1140;2849;89;;3;0,8
1140;2850;86;;3;0,5
1140;2851;83;;3;0,8
1141;2852;11;;4;8
1141;2853;9;;9;3
1142;2854;67;;8;3,5
1142;2855;66;532;3;3
1142;2856;65;;3;4,5
1143;2857;1;;3;2
1143;2858;1;;6;2
1144;2859;65;;3;4,5
1144;2860;66;314;3;3
1144;2861;67;;8;3,5
1145;2862;9;;6;3
1145;2863;11;;1;8
1146;2864;83;;3;0,8
1146;2865;86;;3;0,5
1146;2866;89;;3;0,8
1147;2867;38;;10;0,5
1147;2868;42;;3;2,4
1148;2869;121;;8;4
1148;2870;126;343;3;4
1148;2871;4;;3;5
1149;2872;87;;3;0,5
1149;2873;93;;9;2,3
1150;2874;52;;3;4
1150;2875;59;55;2;3
1150;2876;66;;3;3
1151;2877;29;;3;1,5
1151;2878;37;;2;0,5
1152;2879;3;;3;5
1152;2880;12;;3;4
1152;2881;21;;3;4
1153;2882;118;;8;6
1153;2883;1;;3;2
1154;2884;101;;4;2
1154;2885;112;415;4;4
1154;2886;123;;3;3
1155;2887;100;;3;5,6
1155;2888;112;;3;4
1156;2889;92;;3;2,4
1156;2890;105;284;3;5
1156;2891;118;;8;6
1157;2892;102;;3;4
1157;2893;116;;4;3
1158;2894;103;;3;5
1158;2895;118;;3;6
1158;2896;6;;3;7
1159;2897;124;;8;3
1159;2898;13;;6;4,5
1160;2899;7;;8;8
1160;2900;24;595;3;3
1160;2901;41;;3;1,2
1161;2902;39;;6;0,8
1161;2903;57;;3;8
1162;2904;58;;3;8
1162;2905;77;539;2;2
1162;2906;96;;3;8
1163;2907;101;;9;2
1163;2908;121;;8;4
1164;2909;2;;3;4
1164;2910;23;;3;3
1164;2911;44;;3;4
1165;2912;56;;4;7
1165;2913;78;;6;2
1166;2914;93;;3;2,3
1166;2915;116;656;8;3
1166;2916;12;;3;4
1167;2917;31;;9;2
1167;2918;55;;6;5
1168;2919;77;;3;2
1168;2920;102;26;3;4
1168;2921;1;;8;2
1169;2922;26;;3;4
1169;2923;52;;8;4
1170;2924;81;;3;2
1170;2925;108;;3;8
1170;2926;8;;3;8
1171;2927;41;;1;1,2
1171;2928;69;;3;2
1172;2929;105;;3;5
1172;2930;7;137;4;8
1172;2931;36;;3;0,5
1173;2932;76;;3;4
1173;2933;106;;6;7
1174;2934;22;;3;2
1174;2935;53;160;2;5
1174;2936;84;;3;0,75
1175;2937;4;;3;5
1175;2938;36;;3;0,5
1176;2939;86;;3;0,5
1176;2940;119;;3;2
1176;2941;25;;3;7
1177;2942;79;;2;1,5
1177;2943;113;;3;4,5
1178;2944;43;;8;2,3
1178;2945;78;82;3;2
1178;2946;113;;3;4,5
1179;2947;47;;3;9
1179;2948;83;;3;0,8
1180;2949;20;;3;8
1180;2950;57;248;3;8
1180;2951;94;;8;4
1181;2952;35;;3;1
1181;2953;73;;5;3
1182;2954;17;;3;3,5
1182;2955;56;;3;7
1182;2956;95;;3;2
1183;2957;43;;5;2,3
1183;2958;83;;6;0,8
1184;2959;34;;8;0,75
1184;2960;75;619;3;7
1184;2961;116;;3;3
1185;2962;71;;6;4
1185;2963;113;;3;4,5
1186;2964;71;;3;4
1186;2965;114;225;3;4,5
1186;2966;30;;3;4
1187;2967;119;;3;2
1187;2968;36;;3;0,5
1188;2969;1;;3;2
1188;2970;46;700;3;8
1188;2971;91;;3;1,2
1189;2972;60;;3;0,5
1189;2973;106;;6;7
1190;2974;78;;3;2
1190;2975;125;95;2;7
1190;2976;45;;3;2
1191;2977;21;;3;4
1191;2978;69;;6;2
1192;2979;48;;3;4,5
1192;2980;97;;4;9
1192;2981;19;;8;2
1193;2982;2;;3;4
1193;2983;52;;8;4
1194;2984;38;;3;0,5
1194;2985;89;303;6;0,8
1194;2986;13;;3;4,5
1195;2987;3;;3;5
1195;2988;55;;3;5
1196;2989;48;;3;4,5
1196;2990;101;76;8;2
1196;2991;27;;3;2
1197;2992;24;;3;3
1197;2993;78;;6;2
1198;2994;78;;3;2
1198;2995;6;;3;7
1198;2996;61;;8;8
1199;2997;65;;3;4,5
1199;2998;121;;2;4
1200;2999;1;;3;2
1200;3000;58;451;3;8
1200;3001;115;;3;4,5
1201;3002;126;;3;4
1201;3003;57;;3;8
1202;3004;71;;4;4
1202;3005;3;68;6;5
1202;3006;62;;3;4
1203;3007;80;;3;4
1203;3008;13;;3;4,5
1204;3009;34;;3;0,75
1204;3010;95;;8;2
1204;3011;29;;4;1,5
1205;3012;54;;3;5
1205;3013;116;;4;3
1206;3014;17;;3;3,5
1206;3015;80;602;3;4
1206;3016;16;;3;3
1207;3017;48;;3;4,5
1207;3018;112;;3;4
1208;3019;20;;4;8
1208;3020;85;108;4;1
1208;3021;23;;3;3
1209;3022;62;;3;4
1209;3023;1;;3;2
1210;3024;43;;3;2,3
1210;3025;110;;8;0,5
1210;3026;50;;4;5,6
1211;3027;96;;3;8
1211;3028;37;;8;0,5
1212;3029;86;;3;0,5
1212;3030;28;129;3;2
1212;3031;97;;3;9
1213;3032;23;;4;3
1213;3033;93;;9;2,3
1214;3034;22;;8;2
1214;3035;93;369;6;2,3
1214;3036;37;;3;0,5
1215;3037;97;;3;9
1215;3038;42;;3;2,4
1216;3039;105;;3;5
1216;3040;51;;3;2
1216;3041;124;;8;3
1217;3042;64;;3;4,5
1217;3043;11;;1;8
1218;3044;81;;3;2
1218;3045;29;648;6;1,5
1218;3046;104;;3;5
1219;3047;51;;3;2
1219;3048;1;;3;2
1220;3049;77;;4;2
1220;3050;27;244;3;2
1220;3051;104;;3;5
1221;3052;58;;3;8
1221;3053;9;;9;3
1222;3054;93;;3;2,3
1222;3055;45;;6;2
1222;3056;124;;8;3
1223;3057;85;;3;1
1223;3058;38;;4;0,5
1224;3059;2;;3;4
1224;3060;83;486;3;0,8
1224;3061;37;;3;0,5
1225;3062;5;;10;5
1225;3063;87;;9;0,5
1226;3064;58;;8;8
1226;3065;14;33;8;4,5
1226;3066;97;;3;9
1227;3067;72;;3;2
1227;3068;29;;3;1,5
1228;3069;7;;3;8
1228;3070;92;;8;2,4
1228;3071;50;;4;5,6
1229;3072;32;;3;5
1229;3073;118;;2;6
1230;3074;103;;3;5
1230;3075;63;190;6;4,5
1230;3076;23;;3;3
1231;3077;12;;3;4
1231;3078;100;;3;5,6
1232;3079;92;;4;2,4
1232;3080;54;410;3;5
1232;3081;16;;3;3
1233;3082;12;;3;4
1233;3083;102;;6;4
1234;3084;101;;3;2
1234;3085;65;;2;4,5
1234;3086;29;;4;1,5
1235;3087;32;;3;5
1235;3088;124;;8;3
1236;3089;3;;3;5
1236;3090;96;427;3;8
1236;3091;62;;3;4
1237;3092;72;;3;2
1237;3093;39;;3;0,8
1238;3094;52;;8;4
1238;3095;20;218;8;8
1238;3096;115;;3;4,5
1239;3097;5;;3;5
1239;3098;101;;6;2
1240;3099;121;;3;4
1240;3100;91;;4;1,2
1240;3101;61;;8;8
1241;3102;85;;6;1
1241;3103;56;;4;7
1242;3104;83;;3;0,8
1242;3105;55;587;6;5
1242;3106;27;;3;2
1243;3107;58;;2;8
1243;3108;31;;3;2
1244;3109;65;;4;4,5
1244;3110;39;17;3;0,8
1244;3111;13;;3;4,5
1245;3112;51;;3;2
1245;3113;26;;6;4
1246;3114;67;;3;3,5
1246;3115;43;;10;2,3
1246;3116;19;;8;2
1247;3117;64;;3;4,5
1247;3118;41;;10;1,2
1248;3119;89;;3;0,8
1248;3120;67;316;3;3,5
1248;3121;45;;3;2
1249;3122;97;;2;9
1249;3123;76;;3;4
1250;3124;4;;8;5
1250;3125;111;14;6;8
1250;3126;91;;3;1,2
1251;3127;23;;3;3
1251;3128;4;;3;5
1252;3129;66;;3;3
1252;3130;48;;3;4,5
1252;3131;30;;3;4
1253;3132;96;;3;8
1253;3133;79;;11;1,5
1254;3134;21;;3;4
1254;3135;5;298;6;5
1254;3136;116;;3;3
1255;3137;62;;10;4
1255;3138;47;;6;9
1256;3139;123;;3;3
1256;3140;109;;4;3
1256;3141;95;;3;2
1257;3142;48;;3;4,5
1257;3143;35;;9;1
1258;3144;118;;3;6
1258;3145;106;443;4;7
1258;3146;94;;8;4
1259;3147;54;;6;5
1259;3148;43;;8;2,3
1260;3149;6;;3;7
1260;3150;123;31;3;3
1260;3151;113;;3;4,5
1261;3152;80;;4;4
1261;3153;71;;3;4
1262;3154;41;;4;1,2
1262;3155;33;;6;0,8
1262;3156;25;;3;7
1263;3157;126;;6;4
1263;3158;119;;6;2
1264;3159;96;;3;8
1264;3160;90;304;3;1
1264;3161;84;;3;0,75
1265;3162;65;;6;4,5
1265;3163;60;;3;0,5
1266;3164;44;;3;4
1266;3165;40;356;3;1
1266;3166;36;;3;0,5
1267;3167;24;;3;3
1267;3168;21;;3;4
1268;3169;12;;3;4
1268;3170;10;;4;0,5
1268;3171;8;;3;8
1269;3172;3;;3;5
1269;3173;2;;6;4
1270;3174;1;;3;2
1270;3175;1;425;10;2
1270;3176;1;;8;2
1271;3177;2;;6;4
1271;3178;3;;6;5
1272;3179;8;;3;8
1272;3180;10;378;3;0,5
1272;3181;12;;3;4
1273;3182;21;;6;4
1273;3183;24;;3;3
1274;3184;36;;3;0,5
1274;3185;40;;4;1
1274;3186;44;;3;4
1275;3187;60;;3;0,5
1275;3188;65;;3;4,5
1276;3189;84;;3;0,75
1276;3190;90;454;3;1
1276;3191;96;;3;8
1277;3192;119;;3;2
1277;3193;126;;6;4
1278;3194;25;;3;7
1278;3195;33;216;6;0,8
1278;3196;41;;3;1,2
1279;3197;71;;1;4
1279;3198;80;;3;4
1280;3199;113;;4;4,5
1280;3200;123;;3;3
1280;3201;6;;3;7
1281;3202;43;;6;2,3
1281;3203;54;;6;5
1282;3204;94;;3;4
1282;3205;106;198;4;7
1282;3206;118;;8;6
1283;3207;35;;3;1
1283;3208;48;;3;4,5
1284;3209;95;;3;2
1284;3210;109;88;3;3
1284;3211;123;;3;3
1285;3212;47;;4;9
1285;3213;62;;6;4
1286;3214;116;;4;3
1286;3215;5;;2;5
1286;3216;21;;3;4
1287;3217;79;;9;1,5
1287;3218;96;;3;8
1289;3222;4;;3;5
1289;3223;23;;1;3
1290;3224;91;;3;1,2
1290;3225;111;332;6;8
1290;3226;4;;3;5
1291;3227;76;;8;4
1291;3228;97;;3;9
1292;3229;45;;3;2
1292;3230;67;;4;3,5
1292;3231;89;;3;0,8
1293;3232;41;;3;1,2
1293;3233;64;;3;4,5
1294;3234;19;;3;2
1294;3235;43;446;10;2,3
1294;3236;67;;8;3,5
1295;3237;26;;6;4
1295;3238;51;;6;2
1296;3239;13;;3;4,5
1296;3240;39;345;3;0,8
1296;3241;65;;3;4,5
1297;3242;31;;2;2
1297;3243;58;;6;8
1298;3244;27;;3;2
1298;3245;55;;10;5
1298;3246;83;;3;0,8
1299;3247;56;;3;7
1299;3248;85;;3;1
1300;3249;61;;3;8
1300;3250;91;186;4;1,2
1300;3251;121;;8;4
1301;3252;101;;3;2
1301;3253;5;;1;5
1302;3254;115;;3;4,5
1302;3255;20;146;3;8
1302;3256;52;;3;4
1303;3257;39;;9;0,8
1303;3258;72;;3;2
1304;3259;62;;4;4
1304;3260;96;;3;8
1304;3261;3;;3;5
1305;3262;124;;3;3
1305;3263;32;;3;5
1306;3264;29;;3;1,5
1306;3265;65;283;2;4,5
1306;3266;101;;4;2
1307;3267;102;;6;4
1307;3268;12;;3;4
1308;3269;16;;3;3
1308;3270;54;328;3;5
1308;3271;92;;3;2,4
1309;3272;100;;8;5,6
1309;3273;12;;3;4
1310;3274;23;;4;3
1310;3275;63;;6;4,5
1310;3276;103;;3;5
1311;3277;118;;6;6
1311;3278;32;;3;5
1312;3279;50;;3;5,6
1312;3280;92;305;8;2,4
1312;3281;7;;8;8
1313;3282;29;;6;1,5
1313;3283;72;;3;2
1314;3284;97;;3;9
1314;3285;14;44;3;4,5
1314;3286;58;;3;8
1315;3287;87;;3;0,5
1315;3288;5;;3;5
1316;3289;37;;8;0,5
1316;3290;83;;8;0,8
1316;3291;2;;3;4
1317;3292;38;;3;0,5
1317;3293;85;;9;1
1318;3294;124;;3;3
1318;3295;45;;6;2
1318;3296;93;;3;2,3
1319;3297;9;;3;3
1319;3298;58;;8;8
1320;3299;104;;3;5
1320;3300;27;;3;2
1320;3301;77;;3;2
1321;3302;1;;2;2
1321;3303;51;;9;2
1322;3304;104;;4;5
1322;3305;29;764;2;1,5
1322;3306;81;;3;2
1323;3307;11;;3;8
1323;3308;64;;3;4,5
1324;3309;124;;3;3
1324;3310;51;522;3;2
1324;3311;105;;3;5
1325;3312;42;;3;2,4
1325;3313;97;;5;9
1326;3314;37;;3;0,5
1326;3315;93;97;6;2,3
1326;3316;22;;3;2
1327;3317;93;;3;2,3
1327;3318;23;;6;3
1328;3319;97;;8;9
1328;3320;28;65;4;2
1328;3321;86;;3;0,5
1329;3322;37;;6;0,5
1329;3323;96;;3;8
1330;3324;50;;3;5,6
1330;3325;110;15;8;0,5
1330;3326;43;;8;2,3
1331;3327;1;;9;2
1331;3328;62;;4;4
1332;3329;23;;3;3
1332;3330;85;379;3;1
1332;3331;20;;3;8
1333;3332;112;;8;4
1333;3333;48;;3;4,5
1334;3334;16;;8;3
1334;3335;80;126;8;4
1334;3336;17;;3;3,5
1335;3337;116;;3;3
1335;3338;54;;3;5
1336;3339;29;;3;1,5
1336;3340;95;133;8;2
1336;3341;34;;8;0,75
1337;3342;13;;6;4,5
1337;3343;80;;4;4
1338;3344;62;;3;4
1338;3345;3;649;6;5
1338;3346;71;;3;4
1339;3347;57;;9;8
1339;3348;126;;3;4
1340;3349;115;;8;4,5
1340;3350;58;192;4;8
1340;3351;1;;3;2
1341;3352;121;;3;4
1341;3353;65;;9;4,5
1342;3354;61;;3;8
1342;3355;6;72;3;7
1342;3356;78;;3;2
1343;3357;78;;6;2
1343;3358;24;;3;3
1344;3359;27;;3;2
1344;3360;101;202;3;2
1344;3361;48;;3;4,5
1345;3362;55;;2;5
1345;3363;3;;9;5
1346;3364;13;;8;4,5
1346;3365;89;187;2;0,8
1346;3366;38;;3;0,5
1347;3367;52;;3;4
1347;3368;2;;3;4
1348;3369;19;;3;2
1348;3370;97;194;4;9
1348;3371;48;;3;4,5
1349;3372;69;;3;2
1349;3373;21;;9;4
1350;3374;45;;3;2
1350;3375;125;5;6;7
1350;3376;78;;3;2
1351;3377;106;;2;7
1351;3378;60;;3;0,5
1352;3379;91;;8;1,2
1352;3380;46;182;4;8
1352;3381;1;;3;2
1353;3382;36;;3;0,5
1353;3383;119;;9;2
1354;3384;30;;3;4
1354;3385;114;367;3;4,5
1354;3386;71;;4;4
1355;3387;113;;9;4,5
1355;3388;71;;4;4
1356;3389;116;;3;3
1356;3390;75;57;3;7
1356;3391;34;;3;0,75
1357;3392;83;;4;0,8
1357;3393;43;;3;2,3
1358;3394;95;;4;2
1358;3395;56;296;8;7
1358;3396;17;;3;3,5
1359;3397;73;;3;3
1359;3398;35;;6;1
1360;3399;94;;3;4
1360;3400;57;540;3;8
1360;3401;20;;4;8
1361;3402;83;;6;0,8
1361;3403;47;;1;9
1362;3404;113;;3;4,5
1362;3405;78;385;3;2
1362;3406;43;;3;2,3
1363;3407;113;;1;4,5
1363;3408;79;;3;1,5
1364;3409;25;;8;7
1364;3410;119;183;8;2
1364;3411;86;;3;0,5
1365;3412;36;;3;0,5
1365;3413;4;;3;5
1366;3414;84;;3;0,75
1366;3415;53;;2;5
1366;3416;22;;8;2
1367;3417;106;;6;7
1367;3418;76;;8;4
1368;3419;36;;3;0,5
1368;3420;7;;3;8
1368;3421;105;;3;5
1369;3422;69;;6;2
1369;3423;41;;3;1,2
1370;3424;8;;4;8
1370;3425;108;;3;8
1370;3426;81;;3;2
1371;3427;52;;3;4
1371;3428;26;;3;4
1372;3429;1;;3;2
1372;3430;102;;3;4
1372;3431;77;;4;2
1373;3432;55;;3;5
1373;3433;31;;11;2
1374;3434;12;;3;4
1374;3435;116;;3;3
1374;3436;93;;3;2,3
1375;3437;78;;6;2
1375;3438;56;;3;7
1376;3439;44;;4;4
1376;3440;23;;8;3
1376;3441;2;;3;4
1377;3442;121;;6;4
1377;3443;101;;3;2
1378;3444;96;;3;8
1378;3445;77;;2;2
1378;3446;58;;8;8
1379;3447;57;;9;8
1379;3448;39;;3;0,8
1380;3449;41;;3;1,2
1380;3450;24;;3;3
1380;3451;7;;3;8
1381;3452;13;;8;4,5
1381;3453;124;;3;3
1382;3454;6;;3;7
1382;3455;118;;4;6
1382;3456;103;;3;5
1383;3457;116;;3;3
1383;3458;102;;3;4
1384;3459;118;;3;6
1384;3460;105;;3;5
1384;3461;92;;4;2,4
1385;3462;112;;3;4
1385;3463;100;;8;5,6
1386;3464;123;;3;3
1386;3465;112;;3;4
1386;3466;101;;3;2
1387;3467;1;;5;2
1387;3468;118;;3;6
1388;3469;21;;3;4
1388;3470;12;;3;4
1388;3471;3;;3;5
1389;3472;37;;3;0,5
1389;3473;29;;9;1,5
1390;3474;66;;3;3
1390;3475;59;;2;3
1390;3476;52;;8;4
1391;3477;93;;3;2,3
1391;3478;87;;6;0,5
1392;3479;4;;3;5
1392;3480;126;;3;4
1392;3481;121;;3;4
1393;3482;42;;3;2,4
1393;3483;38;;6;0,5
1394;3484;89;;4;0,8
1394;3485;86;;8;0,5
1394;3486;83;;3;0,8
1395;3487;11;;3;8
1395;3488;9;;3;3
1396;3489;67;;3;3,5
1396;3490;66;;3;3
1396;3491;65;;4;4,5
1397;3492;1;;3;2
1397;3493;1;;5;2
1398;3494;65;;3;4,5
1398;3495;66;;3;3
1398;3496;67;;3;3,5
1399;3497;9;;3;3
1399;3498;11;;6;8
1400;3499;83;;4;0,8
1400;3500;86;;8;0,5
1400;3501;89;;3;0,8
1401;3502;38;;3;0,5
1401;3503;42;;6;2,4
1402;3504;121;;3;4
1402;3505;126;;3;4
1402;3506;4;;8;5
1403;3507;87;;3;0,5
1403;3508;93;;3;2,3
1404;3509;52;;3;4
1404;3510;59;;3;3
1404;3511;66;;3;3
1405;3512;29;;4;1,5
1405;3513;37;;9;0,5
1406;3514;3;;3;5
1406;3515;12;;3;4
1406;3516;21;;3;4
1407;3517;118;;6;6
1407;3518;1;;6;2
1408;3519;101;;3;2
1408;3520;112;;4;4
1408;3521;123;;3;3
1409;3522;100;;3;5,6
1409;3523;112;;8;4
1410;3524;92;;3;2,4
1410;3525;105;;6;5
1410;3526;118;;3;6
1411;3527;102;;6;4
1411;3528;116;;3;3
1412;3529;103;;8;5
1412;3530;118;642;4;6
1412;3531;6;;3;7
1413;3532;124;;3;3
1413;3533;13;;9;4,5
1414;3534;7;;3;8
1414;3535;24;317;3;3
1414;3536;41;;4;1,2
1415;3537;39;;9;0,8
1415;3538;57;;6;8
